plot.id,year,dist,region
NS 4,2006,0.357142857,Boso
NS 4,2007,0.333333333,Boso
NS 4,2008,0.416666667,Boso
NS 4,2009,0.266666667,Boso
NS 4,2010,0.36,Boso
NS 4,2011,0.384615385,Boso
NS 4,2012,0.36,Boso
NS 4,2013,0.333333333,Boso
NS 4,2014,0.448275862,Boso
NS 4,2015,0.304347826,Boso
NS 4,2016,0.44,Boso
NS 4,2017,0.185185185,Boso
NS 4,2018,0.428571429,Boso
NS 5,2003,0,Boso
NS 5,2004,0.210526316,Boso
NS 5,2005,0.19047619,Boso
NS 5,2006,0.3,Boso
NS 5,2007,0.352941176,Boso
NS 5,2008,0.384615385,Boso
NS 5,2009,0.4,Boso
NS 5,2010,0.473684211,Boso
NS 5,2011,0.428571429,Boso
NS 5,2012,0.542857143,Boso
NS 5,2013,0.421052632,Boso
NS 5,2014,0.428571429,Boso
NS 5,2015,0.473684211,Boso
NS 5,2016,0.575757576,Boso
NS 5,2017,0.405405405,Boso
NS 5,2018,0.444444444,Boso
BN 1,2003,0,Nanki
BN 1,2004,0.411764706,Nanki
BN 1,2005,0.55,Nanki
BN 1,2006,0.419354839,Nanki
BN 1,2007,0.4,Nanki
BN 1,2008,0.481481481,Nanki
BN 1,2009,0.428571429,Nanki
BN 1,2010,0.5,Nanki
BN 1,2011,0.428571429,Nanki
BN 1,2012,0.411764706,Nanki
BN 1,2013,0.411764706,Nanki
BN 1,2014,0.517241379,Nanki
BN 1,2015,0.5,Nanki
BN 1,2016,0.448275862,Nanki
BN 1,2017,0.5,Nanki
BN 1,2018,0.333333333,Nanki
BN 2,2003,0,Nanki
BN 2,2004,0.266666667,Nanki
BN 2,2005,0.245901639,Nanki
BN 2,2006,0.298245614,Nanki
BN 2,2007,0.294117647,Nanki
BN 2,2008,0.294117647,Nanki
BN 2,2009,0.220338983,Nanki
BN 2,2010,0.476190476,Nanki
BN 2,2011,0.476190476,Nanki
BN 2,2012,0.306122449,Nanki
BN 2,2013,0.450980392,Nanki
BN 2,2014,0.346153846,Nanki
BN 2,2015,0.387755102,Nanki
BN 2,2016,0.294117647,Nanki
BN 2,2017,0.428571429,Nanki
BN 2,2018,0.333333333,Nanki
BN 3,2003,0,Nanki
BN 3,2004,0.409090909,Nanki
BN 3,2005,0.395348837,Nanki
BN 3,2006,0.422222222,Nanki
BN 3,2007,0.534883721,Nanki
BN 3,2008,0.422222222,Nanki
BN 3,2009,0.388888889,Nanki
BN 3,2010,0.612903226,Nanki
BN 3,2011,0.446808511,Nanki
BN 3,2012,0.368421053,Nanki
BN 3,2013,0.377777778,Nanki
BN 3,2014,0.351351351,Nanki
BN 3,2015,0.444444444,Nanki
BN 3,2016,0.361702128,Nanki
BN 3,2017,0.444444444,Nanki
BN 3,2018,0.255813953,Nanki
BN 4,2003,0,Nanki
BN 4,2004,0.4,Nanki
BN 4,2005,0.448275862,Nanki
BN 4,2006,0.416666667,Nanki
BN 4,2007,0.533333333,Nanki
BN 4,2008,0.47826087,Nanki
BN 4,2009,0.416666667,Nanki
BN 4,2010,0.470588235,Nanki
BN 4,2011,0.416666667,Nanki
BN 4,2012,0.461538462,Nanki
BN 4,2013,0.428571429,Nanki
BN 4,2014,0.333333333,Nanki
BN 4,2015,0.428571429,Nanki
BN 4,2016,0.428571429,Nanki
BN 4,2017,0.454545455,Nanki
BN 4,2018,0.666666667,Nanki
BN 5,2003,0,Nanki
BN 5,2004,0.294117647,Nanki
BN 5,2005,0.44,Nanki
BN 5,2006,0.314285714,Nanki
BN 5,2007,0.371428571,Nanki
BN 5,2008,0.441860465,Nanki
BN 5,2009,0.446808511,Nanki
BN 5,2010,0.476190476,Nanki
BN 5,2011,0.294117647,Nanki
BN 5,2012,0.463414634,Nanki
BN 5,2013,0.4,Nanki
BN 5,2014,0.351351351,Nanki
BN 5,2015,0.488372093,Nanki
BN 5,2016,0.466666667,Nanki
BN 5,2017,0.380952381,Nanki
BN 5,2018,0.45,Nanki
HC 1,2003,0,Nanki
HC 1,2004,0.294117647,Nanki
HC 1,2005,0.481481481,Nanki
HC 1,2006,0.272727273,Nanki
HC 1,2007,0.448275862,Nanki
HC 1,2008,0.411764706,Nanki
HC 1,2009,0.368421053,Nanki
HC 1,2010,0.454545455,Nanki
HC 1,2011,0.263157895,Nanki
HC 1,2012,0.4,Nanki
HC 1,2013,0.333333333,Nanki
HC 1,2014,0.272727273,Nanki
HC 1,2015,0.52,Nanki
HC 1,2016,0.5,Nanki
HC 1,2017,0.294117647,Nanki
HC 1,2018,0.454545455,Nanki
HC 2,2003,0,Nanki
HC 2,2004,0.333333333,Nanki
HC 2,2005,0.6,Nanki
HC 2,2006,0.407407407,Nanki
HC 2,2007,0.548387097,Nanki
HC 2,2008,0.481481481,Nanki
HC 2,2009,0.565217391,Nanki
HC 2,2010,0.4,Nanki
HC 2,2011,0.481481481,Nanki
HC 2,2012,0.307692308,Nanki
HC 2,2013,0.35483871,Nanki
HC 2,2014,0.6,Nanki
HC 2,2015,0.517241379,Nanki
HC 2,2016,0.5,Nanki
HC 2,2017,0.538461538,Nanki
HC 2,2018,0.538461538,Nanki
HC 3,2003,0,Nanki
HC 3,2004,0.393939394,Nanki
HC 3,2005,0.380952381,Nanki
HC 3,2006,0.5,Nanki
HC 3,2007,0.428571429,Nanki
HC 3,2008,0.357142857,Nanki
HC 3,2009,0.428571429,Nanki
HC 3,2010,0.444444444,Nanki
HC 3,2011,0.294117647,Nanki
HC 3,2012,0.352941176,Nanki
HC 3,2013,0.488372093,Nanki
HC 3,2014,0.421052632,Nanki
HC 3,2015,0.419354839,Nanki
HC 3,2016,0.487179487,Nanki
HC 3,2017,0.419354839,Nanki
HC 3,2018,0.388888889,Nanki
HC 4,2003,0,Nanki
HC 4,2004,0.263157895,Nanki
HC 4,2005,0.47826087,Nanki
HC 4,2006,0.25,Nanki
HC 4,2007,0.263157895,Nanki
HC 4,2008,0.473684211,Nanki
HC 4,2009,0.333333333,Nanki
HC 4,2010,0.25,Nanki
HC 4,2011,0.25,Nanki
HC 4,2012,0.368421053,Nanki
HC 4,2013,0.368421053,Nanki
HC 4,2014,0.4,Nanki
HC 4,2015,0.473684211,Nanki
HC 4,2016,0.428571429,Nanki
HC 4,2017,0.2,Nanki
HC 4,2018,0.4,Nanki
HC 5,2003,0,Nanki
HC 5,2004,0.384615385,Nanki
HC 5,2005,0.555555556,Nanki
HC 5,2006,0.5,Nanki
HC 5,2007,0.529411765,Nanki
HC 5,2008,0.555555556,Nanki
HC 5,2009,0.384615385,Nanki
HC 5,2010,0.529411765,Nanki
HC 5,2011,0.571428571,Nanki
HC 5,2012,0.384615385,Nanki
HC 5,2013,0.6,Nanki
HC 5,2014,0.666666667,Nanki
HC 5,2015,0.666666667,Nanki
HC 5,2016,0.555555556,Nanki
HC 5,2017,0.538461538,Nanki
HC 5,2018,0.466666667,Nanki
MT 1,2003,0,Nanki
MT 1,2004,0.285714286,Nanki
MT 1,2005,0.428571429,Nanki
MT 1,2006,0.35483871,Nanki
MT 1,2007,0.307692308,Nanki
MT 1,2008,0.28,Nanki
MT 1,2009,0.230769231,Nanki
MT 1,2010,0.304347826,Nanki
MT 1,2011,0.454545455,Nanki
MT 1,2012,0.428571429,Nanki
MT 1,2013,0.307692308,Nanki
MT 1,2014,0.333333333,Nanki
MT 1,2015,0.285714286,Nanki
MT 1,2016,0.36,Nanki
MT 1,2017,0.379310345,Nanki
MT 1,2018,0.384615385,Nanki
MT 2,2003,0,Nanki
MT 2,2004,0.259259259,Nanki
MT 2,2005,0.459459459,Nanki
MT 2,2006,0.307692308,Nanki
MT 2,2007,0.384615385,Nanki
MT 2,2008,0.448275862,Nanki
MT 2,2009,0.454545455,Nanki
MT 2,2010,0.454545455,Nanki
MT 2,2011,0.391304348,Nanki
MT 2,2012,0.448275862,Nanki
MT 2,2013,0.357142857,Nanki
MT 2,2014,0.272727273,Nanki
MT 2,2015,0.4375,Nanki
MT 2,2016,0.454545455,Nanki
MT 2,2017,0.35483871,Nanki
MT 2,2018,0.357142857,Nanki
MT 3,2003,0,Nanki
MT 3,2004,0.24137931,Nanki
MT 3,2005,0.36,Nanki
MT 3,2006,0.230769231,Nanki
MT 3,2007,0.24137931,Nanki
MT 3,2008,0.166666667,Nanki
MT 3,2009,0.217391304,Nanki
MT 3,2010,0.185185185,Nanki
MT 3,2011,0.304347826,Nanki
MT 3,2012,0.217391304,Nanki
MT 3,2013,0.357142857,Nanki
MT 3,2014,0.44,Nanki
MT 3,2015,0.214285714,Nanki
MT 3,2016,0.25,Nanki
MT 3,2017,0.230769231,Nanki
MT 3,2018,0.153846154,Nanki
MT 4,2003,0,Nanki
MT 4,2004,0.185185185,Nanki
MT 4,2005,0.428571429,Nanki
MT 4,2006,0.36,Nanki
MT 4,2007,0.44,Nanki
MT 4,2008,0.428571429,Nanki
MT 4,2009,0.3,Nanki
MT 4,2010,0.44,Nanki
MT 4,2011,0.416666667,Nanki
MT 4,2012,0.545454545,Nanki
MT 4,2013,0.391304348,Nanki
MT 4,2014,0.44,Nanki
MT 4,2015,0.416666667,Nanki
MT 4,2016,0.379310345,Nanki
MT 4,2017,0.363636364,Nanki
MT 4,2018,0.363636364,Nanki
MT 5,2003,0,Nanki
MT 5,2004,0.181818182,Nanki
MT 5,2005,0.363636364,Nanki
MT 5,2006,0.304347826,Nanki
MT 5,2007,0.416666667,Nanki
MT 5,2008,0.407407407,Nanki
MT 5,2009,0.272727273,Nanki
MT 5,2010,0.25,Nanki
MT 5,2011,0.333333333,Nanki
MT 5,2012,0.272727273,Nanki
MT 5,2013,0.363636364,Nanki
MT 5,2014,0.230769231,Nanki
MT 5,2015,0.166666667,Nanki
MT 5,2016,0.310344828,Nanki
MT 5,2017,0.333333333,Nanki
MT 5,2018,0.304347826,Nanki
TD 1,2003,0,Nanki
TD 1,2004,0.454545455,Nanki
TD 1,2005,0.5,Nanki
TD 1,2006,0.166666667,Nanki
TD 1,2007,0.230769231,Nanki
TD 1,2008,0.333333333,Nanki
TD 1,2009,0.529411765,Nanki
TD 1,2010,0.333333333,Nanki
TD 1,2011,0.333333333,Nanki
TD 1,2012,0.2,Nanki
TD 1,2013,0.454545455,Nanki
TD 1,2014,0.571428571,Nanki
TD 1,2015,0.5,Nanki
TD 1,2016,0.428571429,Nanki
TD 1,2017,0.384615385,Nanki
TD 1,2018,0.333333333,Nanki
TD 2,2003,0,Nanki
TD 2,2004,0.333333333,Nanki
TD 2,2005,0.625,Nanki
TD 2,2006,0.5,Nanki
TD 2,2007,0.444444444,Nanki
TD 2,2008,0.625,Nanki
TD 2,2009,0.333333333,Nanki
TD 2,2010,0.666666667,Nanki
TD 2,2011,0.428571429,Nanki
TD 2,2012,0.411764706,Nanki
TD 2,2013,0.263157895,Nanki
TD 2,2014,0.375,Nanki
TD 2,2015,0.222222222,Nanki
TD 2,2016,0.333333333,Nanki
TD 2,2017,0.529411765,Nanki
TD 2,2018,0.5,Nanki
TD 3,2003,0,Nanki
TD 3,2004,0.333333333,Nanki
TD 3,2005,0.333333333,Nanki
TD 3,2006,0.142857143,Nanki
TD 3,2007,0.142857143,Nanki
TD 3,2008,0.25,Nanki
TD 3,2009,0.428571429,Nanki
TD 3,2010,0.333333333,Nanki
TD 3,2011,0.5,Nanki
TD 3,2012,0.6,Nanki
TD 3,2013,0.333333333,Nanki
TD 3,2014,0.538461538,Nanki
TD 3,2015,0.571428571,Nanki
TD 3,2016,0.333333333,Nanki
TD 3,2017,0.333333333,Nanki
TD 3,2018,0.4,Nanki
TD 4,2003,0,Nanki
TD 4,2004,0.333333333,Nanki
TD 4,2005,0.393939394,Nanki
TD 4,2006,0.28,Nanki
TD 4,2007,0.384615385,Nanki
TD 4,2008,0.4375,Nanki
TD 4,2009,0.454545455,Nanki
TD 4,2010,0.419354839,Nanki
TD 4,2011,0.4,Nanki
TD 4,2012,0.5,Nanki
TD 4,2013,0.285714286,Nanki
TD 4,2014,0.357142857,Nanki
TD 4,2015,0.357142857,Nanki
TD 4,2016,0.379310345,Nanki
TD 4,2017,0.538461538,Nanki
TD 4,2018,0.428571429,Nanki
TD 5,2003,0,Nanki
TD 5,2004,0.230769231,Nanki
TD 5,2005,0.583333333,Nanki
TD 5,2006,0.333333333,Nanki
TD 5,2007,0.363636364,Nanki
TD 5,2008,0.473684211,Nanki
TD 5,2009,0.473684211,Nanki
TD 5,2010,0.304347826,Nanki
TD 5,2011,0.444444444,Nanki
TD 5,2012,0.391304348,Nanki
TD 5,2013,0.379310345,Nanki
TD 5,2014,0.259259259,Nanki
TD 5,2015,0.307692308,Nanki
TD 5,2016,0.5,Nanki
TD 5,2017,0.363636364,Nanki
TD 5,2018,0.454545455,Nanki
TN 1,2003,0,Nanki
TN 1,2004,0.315789474,Nanki
TN 1,2005,0.388888889,Nanki
TN 1,2006,0.365853659,Nanki
TN 1,2007,0.297297297,Nanki
TN 1,2008,0.25,Nanki
TN 1,2009,0.393939394,Nanki
TN 1,2010,0.517241379,Nanki
TN 1,2011,0.515151515,Nanki
TN 1,2012,0.419354839,Nanki
TN 1,2013,0.419354839,Nanki
TN 1,2014,0.533333333,Nanki
TN 1,2015,0.371428571,Nanki
TN 1,2016,0.375,Nanki
TN 1,2017,0.533333333,Nanki
TN 1,2018,0.3125,Nanki
TN 2,2003,0,Nanki
TN 2,2004,0.24137931,Nanki
TN 2,2005,0.294117647,Nanki
TN 2,2006,0.333333333,Nanki
TN 2,2007,0.225806452,Nanki
TN 2,2008,0.285714286,Nanki
TN 2,2009,0.235294118,Nanki
TN 2,2010,0.384615385,Nanki
TN 2,2011,0.36,Nanki
TN 2,2012,0.379310345,Nanki
TN 2,2013,0.333333333,Nanki
TN 2,2014,0.307692308,Nanki
TN 2,2015,0.214285714,Nanki
TN 2,2016,0.357142857,Nanki
TN 2,2017,0.384615385,Nanki
TN 2,2018,0.44,Nanki
TN 3,2003,0,Nanki
TN 3,2004,0.461538462,Nanki
TN 3,2005,0.461538462,Nanki
TN 3,2006,0.47826087,Nanki
TN 3,2007,0.407407407,Nanki
TN 3,2008,0.368421053,Nanki
TN 3,2009,0.545454545,Nanki
TN 3,2010,0.555555556,Nanki
TN 3,2011,0.333333333,Nanki
TN 3,2012,0.555555556,Nanki
TN 3,2013,0.416666667,Nanki
TN 3,2014,0.333333333,Nanki
TN 3,2015,0.428571429,Nanki
TN 3,2016,0.428571429,Nanki
TN 3,2017,0.333333333,Nanki
TN 3,2018,0.391304348,Nanki
TN 4,2003,0,Nanki
TN 4,2004,0.333333333,Nanki
TN 4,2005,0.4,Nanki
TN 4,2006,0.2,Nanki
TN 4,2007,0.380952381,Nanki
TN 4,2008,0.421052632,Nanki
TN 4,2009,0.421052632,Nanki
TN 4,2010,0.463414634,Nanki
TN 4,2011,0.35483871,Nanki
TN 4,2012,0.473684211,Nanki
TN 4,2013,0.388888889,Nanki
TN 4,2014,0.333333333,Nanki
TN 4,2015,0.470588235,Nanki
TN 4,2016,0.466666667,Nanki
TN 4,2017,0.517241379,Nanki
TN 4,2018,0.567567568,Nanki
TN 5,2003,0,Nanki
TN 5,2004,0.235294118,Nanki
TN 5,2005,0.348837209,Nanki
TN 5,2006,0.235294118,Nanki
TN 5,2007,0.282051282,Nanki
TN 5,2008,0.375,Nanki
TN 5,2009,0.35483871,Nanki
TN 5,2010,0.272727273,Nanki
TN 5,2011,0.2,Nanki
TN 5,2012,0.297297297,Nanki
TN 5,2013,0.435897436,Nanki
TN 5,2014,0.266666667,Nanki
TN 5,2015,0.411764706,Nanki
TN 5,2016,0.266666667,Nanki
TN 5,2017,0.352941176,Nanki
TN 5,2018,0.272727273,Nanki
HZ 1,2003,0,Osumi
HZ 1,2004,0.302325581,Osumi
HZ 1,2005,0.219512195,Osumi
HZ 1,2006,0.255813953,Osumi
HZ 1,2007,0.317073171,Osumi
HZ 1,2008,0.333333333,Osumi
HZ 1,2009,0.4,Osumi
HZ 1,2010,0.230769231,Osumi
HZ 1,2011,0.351351351,Osumi
HZ 1,2012,0.25,Osumi
HZ 1,2013,0.375,Osumi
HZ 1,2014,0.297297297,Osumi
HZ 1,2015,0.230769231,Osumi
HZ 1,2016,0.317073171,Osumi
HZ 1,2017,0.3,Osumi
HZ 1,2018,0.318181818,Osumi
HZ 2,2003,0,Osumi
HZ 2,2004,0.368421053,Osumi
HZ 2,2005,0.352941176,Osumi
HZ 2,2006,0.405405405,Osumi
HZ 2,2007,0.371428571,Osumi
HZ 2,2008,0.419354839,Osumi
HZ 2,2009,0.35483871,Osumi
HZ 2,2010,0.4375,Osumi
HZ 2,2011,0.379310345,Osumi
HZ 2,2012,0.35483871,Osumi
HZ 2,2013,0.44,Osumi
HZ 2,2014,0.379310345,Osumi
HZ 2,2015,0.483870968,Osumi
HZ 2,2016,0.393939394,Osumi
HZ 2,2017,0.4,Osumi
HZ 2,2018,0.529411765,Osumi
HZ 3,2003,0,Osumi
HZ 3,2004,0.515151515,Osumi
HZ 3,2005,0.266666667,Osumi
HZ 3,2006,0.3125,Osumi
HZ 3,2007,0.24137931,Osumi
HZ 3,2008,0.333333333,Osumi
HZ 3,2009,0.259259259,Osumi
HZ 3,2010,0.285714286,Osumi
HZ 3,2011,0.307692308,Osumi
HZ 3,2012,0.393939394,Osumi
HZ 3,2013,0.393939394,Osumi
HZ 3,2014,0.371428571,Osumi
HZ 3,2015,0.285714286,Osumi
HZ 3,2016,0.285714286,Osumi
HZ 3,2017,0.230769231,Osumi
HZ 3,2018,0.285714286,Osumi
HZ 4,2003,0,Osumi
HZ 4,2004,0.222222222,Osumi
HZ 4,2005,0.358490566,Osumi
HZ 4,2006,0.245283019,Osumi
HZ 4,2007,0.263157895,Osumi
HZ 4,2008,0.416666667,Osumi
HZ 4,2009,0.301587302,Osumi
HZ 4,2010,0.283018868,Osumi
HZ 4,2011,0.304347826,Osumi
HZ 4,2012,0.32,Osumi
HZ 4,2013,0.375,Osumi
HZ 4,2014,0.333333333,Osumi
HZ 4,2015,0.307692308,Osumi
HZ 4,2016,0.411764706,Osumi
HZ 4,2017,0.269230769,Osumi
HZ 4,2018,0.333333333,Osumi
HZ 5,2003,0,Osumi
HZ 5,2004,0.388888889,Osumi
HZ 5,2005,0.314285714,Osumi
HZ 5,2006,0.310344828,Osumi
HZ 5,2007,0.272727273,Osumi
HZ 5,2008,0.375,Osumi
HZ 5,2009,0.371428571,Osumi
HZ 5,2010,0.272727273,Osumi
HZ 5,2011,0.3125,Osumi
HZ 5,2012,0.333333333,Osumi
HZ 5,2013,0.307692308,Osumi
HZ 5,2014,0.375,Osumi
HZ 5,2015,0.4,Osumi
HZ 5,2016,0.352941176,Osumi
HZ 5,2017,0.333333333,Osumi
HZ 5,2018,0.333333333,Osumi
OD 1,2003,0,Osumi
OD 1,2004,0.2,Osumi
OD 1,2005,0.272727273,Osumi
OD 1,2006,0.222222222,Osumi
OD 1,2007,0.238095238,Osumi
OD 1,2008,0.304347826,Osumi
OD 1,2009,0.238095238,Osumi
OD 1,2010,0.384615385,Osumi
OD 1,2011,0.272727273,Osumi
OD 1,2012,0.391304348,Osumi
OD 1,2013,0.391304348,Osumi
OD 1,2014,0.3,Osumi
OD 1,2015,0.416666667,Osumi
OD 1,2016,0.272727273,Osumi
OD 1,2017,0.222222222,Osumi
OD 1,2018,0.368421053,Osumi
OD 2,2003,0,Osumi
OD 2,2004,0.466666667,Osumi
OD 2,2005,0.428571429,Osumi
OD 2,2006,0.565217391,Osumi
OD 2,2007,0.483870968,Osumi
OD 2,2008,0.5,Osumi
OD 2,2009,0.517241379,Osumi
OD 2,2010,0.391304348,Osumi
OD 2,2011,0.448275862,Osumi
OD 2,2012,0.333333333,Osumi
OD 2,2013,0.384615385,Osumi
OD 2,2014,0.52,Osumi
OD 2,2015,0.384615385,Osumi
OD 2,2016,0.357142857,Osumi
OD 2,2017,0.357142857,Osumi
OD 2,2018,0.5,Osumi
OD 3,2003,0,Osumi
OD 3,2004,0.2,Osumi
OD 3,2005,0.388888889,Osumi
OD 3,2006,0.428571429,Osumi
OD 3,2007,0.435897436,Osumi
OD 3,2008,0.419354839,Osumi
OD 3,2009,0.428571429,Osumi
OD 3,2010,0.35483871,Osumi
OD 3,2011,0.314285714,Osumi
OD 3,2012,0.393939394,Osumi
OD 3,2013,0.333333333,Osumi
OD 3,2014,0.259259259,Osumi
OD 3,2015,0.307692308,Osumi
OD 3,2016,0.393939394,Osumi
OD 3,2017,0.310344828,Osumi
OD 3,2018,0.285714286,Osumi
OD 4,2003,0,Osumi
OD 4,2004,0.317073171,Osumi
OD 4,2005,0.25,Osumi
OD 4,2006,0.333333333,Osumi
OD 4,2007,0.25,Osumi
OD 4,2008,0.2,Osumi
OD 4,2009,0.317073171,Osumi
OD 4,2010,0.243243243,Osumi
OD 4,2011,0.315789474,Osumi
OD 4,2012,0.391304348,Osumi
OD 4,2013,0.15,Osumi
OD 4,2014,0.3,Osumi
OD 4,2015,0.219512195,Osumi
OD 4,2016,0.317073171,Osumi
OD 4,2017,0.243243243,Osumi
OD 4,2018,0.219512195,Osumi
OD 5,2003,0,Osumi
OD 5,2004,0.230769231,Osumi
OD 5,2005,0.185185185,Osumi
OD 5,2006,0.214285714,Osumi
OD 5,2007,0.4,Osumi
OD 5,2008,0.172413793,Osumi
OD 5,2009,0.2,Osumi
OD 5,2010,0.333333333,Osumi
OD 5,2011,0.24137931,Osumi
OD 5,2012,0.214285714,Osumi
OD 5,2013,0.214285714,Osumi
OD 5,2014,0.214285714,Osumi
OD 5,2015,0.230769231,Osumi
OD 5,2016,0.357142857,Osumi
OD 5,2017,0.290322581,Osumi
OD 5,2018,0.266666667,Osumi
SD 1,2003,0,Osumi
SD 1,2004,0.619047619,Osumi
SD 1,2005,0.777777778,Osumi
SD 1,2006,0.777777778,Osumi
SD 1,2007,0.733333333,Osumi
SD 1,2008,0.571428571,Osumi
SD 1,2009,0.764705882,Osumi
SD 1,2010,0.714285714,Osumi
SD 1,2011,0.733333333,Osumi
SD 1,2012,0.714285714,Osumi
SD 1,2013,0.571428571,Osumi
SD 1,2014,0.666666667,Osumi
SD 1,2015,0.555555556,Osumi
SD 1,2016,0.6,Osumi
SD 1,2017,0.692307692,Osumi
SD 1,2018,0.571428571,Osumi
SD 2,2003,0,Osumi
SD 2,2004,0.5,Osumi
SD 2,2005,0.6,Osumi
SD 2,2006,0.454545455,Osumi
SD 2,2007,0.571428571,Osumi
SD 2,2008,0.666666667,Osumi
SD 2,2009,0.548387097,Osumi
SD 2,2010,0.47826087,Osumi
SD 2,2011,0.454545455,Osumi
SD 2,2012,0.555555556,Osumi
SD 2,2013,0.655172414,Osumi
SD 2,2014,0.52,Osumi
SD 2,2015,0.47826087,Osumi
SD 2,2016,0.391304348,Osumi
SD 2,2017,0.47826087,Osumi
SD 2,2018,0.555555556,Osumi
SD 3,2003,0,Osumi
SD 3,2004,0.545454545,Osumi
SD 3,2005,0.6,Osumi
SD 3,2006,0.461538462,Osumi
SD 3,2007,0.523809524,Osumi
SD 3,2008,0.565217391,Osumi
SD 3,2009,0.68,Osumi
SD 3,2010,0.615384615,Osumi
SD 3,2011,0.586206897,Osumi
SD 3,2012,0.391304348,Osumi
SD 3,2013,0.52,Osumi
SD 3,2014,0.5,Osumi
SD 3,2015,0.523809524,Osumi
SD 3,2016,0.545454545,Osumi
SD 3,2017,0.47826087,Osumi
SD 3,2018,0.555555556,Osumi
SD 4,2003,0,Osumi
SD 4,2004,0.5,Osumi
SD 4,2005,0.523809524,Osumi
SD 4,2006,0.523809524,Osumi
SD 4,2007,0.5,Osumi
SD 4,2008,0.523809524,Osumi
SD 4,2009,0.615384615,Osumi
SD 4,2010,0.62962963,Osumi
SD 4,2011,0.666666667,Osumi
SD 4,2012,0.473684211,Osumi
SD 4,2013,0.523809524,Osumi
SD 4,2014,0.619047619,Osumi
SD 4,2015,0.578947368,Osumi
SD 4,2016,0.619047619,Osumi
SD 4,2017,0.619047619,Osumi
SD 4,2018,0.619047619,Osumi
SD 5,2003,0,Osumi
SD 5,2004,0.3,Osumi
SD 5,2005,0.391304348,Osumi
SD 5,2006,0.428571429,Osumi
SD 5,2007,0.391304348,Osumi
SD 5,2008,0.529411765,Osumi
SD 5,2009,0.363636364,Osumi
SD 5,2010,0.416666667,Osumi
SD 5,2011,0.363636364,Osumi
SD 5,2012,0.428571429,Osumi
SD 5,2013,0.333333333,Osumi
SD 5,2014,0.384615385,Osumi
SD 5,2015,0.304347826,Osumi
SD 5,2016,0.272727273,Osumi
SD 5,2017,0.36,Osumi
SD 5,2018,0.36,Osumi
TJ 1,2003,0,Osumi
TJ 1,2004,0.393939394,Osumi
TJ 1,2005,0.388888889,Osumi
TJ 1,2006,0.352941176,Osumi
TJ 1,2007,0.351351351,Osumi
TJ 1,2008,0.317073171,Osumi
TJ 1,2009,0.393939394,Osumi
TJ 1,2010,0.448275862,Osumi
TJ 1,2011,0.310344828,Osumi
TJ 1,2012,0.428571429,Osumi
TJ 1,2013,0.225806452,Osumi
TJ 1,2014,0.419354839,Osumi
TJ 1,2015,0.428571429,Osumi
TJ 1,2016,0.419354839,Osumi
TJ 1,2017,0.35483871,Osumi
TJ 1,2018,0.375,Osumi
TJ 2,2003,0,Osumi
TJ 2,2004,0.25,Osumi
TJ 2,2005,0.294117647,Osumi
TJ 2,2006,0.333333333,Osumi
TJ 2,2007,0.1875,Osumi
TJ 2,2008,0.235294118,Osumi
TJ 2,2009,0.294117647,Osumi
TJ 2,2010,0.230769231,Osumi
TJ 2,2011,0.272727273,Osumi
TJ 2,2012,0.368421053,Osumi
TJ 2,2013,0.2,Osumi
TJ 2,2014,0.272727273,Osumi
TJ 2,2015,0.333333333,Osumi
TJ 2,2016,0.310344828,Osumi
TJ 2,2017,0.3125,Osumi
TJ 2,2018,0.1875,Osumi
TJ 3,2003,0,Osumi
TJ 3,2004,0.234042553,Osumi
TJ 3,2005,0.191489362,Osumi
TJ 3,2006,0.24,Osumi
TJ 3,2007,0.24,Osumi
TJ 3,2008,0.176470588,Osumi
TJ 3,2009,0.224489796,Osumi
TJ 3,2010,0.230769231,Osumi
TJ 3,2011,0.166666667,Osumi
TJ 3,2012,0.191489362,Osumi
TJ 3,2013,0.306122449,Osumi
TJ 3,2014,0.2,Osumi
TJ 3,2015,0.2,Osumi
TJ 3,2016,0.095238095,Osumi
TJ 3,2017,0.260869565,Osumi
TJ 3,2018,0.288888889,Osumi
TJ 4,2003,0,Osumi
TJ 4,2004,0.454545455,Osumi
TJ 4,2005,0.290322581,Osumi
TJ 4,2006,0.333333333,Osumi
TJ 4,2007,0.421052632,Osumi
TJ 4,2008,0.405405405,Osumi
TJ 4,2009,0.405405405,Osumi
TJ 4,2010,0.384615385,Osumi
TJ 4,2011,0.333333333,Osumi
TJ 4,2012,0.428571429,Osumi
TJ 4,2013,0.375,Osumi
TJ 4,2014,0.333333333,Osumi
TJ 4,2015,0.290322581,Osumi
TJ 4,2016,0.266666667,Osumi
TJ 4,2017,0.266666667,Osumi
TJ 4,2018,0.35483871,Osumi
TJ 5,2003,0,Osumi
TJ 5,2004,0.379310345,Osumi
TJ 5,2005,0.333333333,Osumi
TJ 5,2006,0.310344828,Osumi
TJ 5,2007,0.24137931,Osumi
TJ 5,2008,0.379310345,Osumi
TJ 5,2009,0.4,Osumi
TJ 5,2010,0.333333333,Osumi
TJ 5,2011,0.428571429,Osumi
TJ 5,2012,0.310344828,Osumi
TJ 5,2013,0.310344828,Osumi
TJ 5,2014,0.290322581,Osumi
TJ 5,2015,0.333333333,Osumi
TJ 5,2016,0.407407407,Osumi
TJ 5,2017,0.333333333,Osumi
TJ 5,2018,0.419354839,Osumi
TK 1,2003,0,Osumi
TK 1,2004,0.283018868,Osumi
